"time","error_m1","error_m2","error_m3","error_m4","external_err"
23,11.0672351434419,1.3211623603444,10.7466017964281,1.33587869769997,0.1
24,11.2186022545519,1.33989152254627,10.794378315836,1.33698992179275,0.1
25,11.226939876053,1.34001331304716,10.680766588482,1.32806810209223,0.1
26,11.1641141831104,1.33099227330004,10.6685831370896,1.31806810209223,0.1
27,11.0933770234525,1.32099227330004,10.5654803933024,1.30806810209223,0.1
28,11.0223625299468,1.31099227330004,10.4711626792695,1.29806810209223,0.1
29,10.9510724779519,1.30099227330004,10.4495738633879,1.28806810209223,0.1
30,10.8795086497154,1.29099227330004,10.3476571614785,1.27806810209223,0.1
1,1.34873473090936,0.148850183966092,0.988254063131834,0.221414347091361,0.15
2,2.0779890558671,0.229306812929872,1.78615168402601,0.29465242258489,0.15
3,2.73112073518643,0.303242178739116,2.38967550712046,0.357265069740049,0.15
4,3.28667213267335,0.367196288310869,2.97990651537352,0.419625663476485,0.15
5,3.83680192616704,0.430995857228116,3.63675906306027,0.486604316662674,0.15
6,4.42340318211246,0.499036831895008,4.18991094435058,0.559521259101703,0.15
7,5.05637543382914,0.572155763347104,4.83290746041763,0.625824167133609,0.15
8,5.62632702382558,0.637769833506275,5.4057065683773,0.684752942038646,0.15
9,6.12753921245657,0.695559090123224,5.72940766727503,0.739562542310933,0.15
10,6.58896486027866,0.749185956743672,6.25815665297596,0.792121706930165,0.15
11,7.02672817753066,0.800806690780632,6.77794951990606,0.848995945382116,0.15
12,7.49480913527329,0.857186262463323,7.31209022804727,0.906612868604569,0.15
13,7.96299745286915,0.914993837965777,7.74526861621322,0.954466212742468,0.15
14,8.34692835308177,0.963569770886357,7.97244280296692,0.99668129605005,0.15
15,8.68166625078307,1.00679036661038,8.31530103985961,1.0370862502211,0.15
16,8.9984628413789,1.04833652141597,8.6732719303708,1.07879466518359,0.15
17,9.32129084428707,1.09118053215746,8.97464071190593,1.12885150975465,0.15
18,9.70334850753123,1.14218265843829,9.4406308332747,1.18227823402594,0.15
19,10.1045981491561,1.19577057346168,9.78512893253186,1.22606232441347,0.15
20,10.4283912547883,1.23872876755421,10.1610443032404,1.27331741435922,0.15
21,10.7716247565232,1.283773112082,10.5079170521789,1.31048801221013,0.15
22,11.0385906330276,1.31818947805278,10.7148689875035,1.33834694290029,0.15
23,11.2357784787336,1.34302216884627,10.828139264036,1.34570834572884,0.15
24,11.2881015779652,1.34884826142392,10.8042655215645,1.33802263486726,0.15
25,11.2342504163943,1.34095099676905,10.6805839358491,1.32806810209223,0.15
26,11.1641141831104,1.33099227330004,10.6688545896532,1.31806810209223,0.15
27,11.0933770234525,1.32099227330004,10.5643970435872,1.30806810209223,0.15
28,11.0223625299468,1.31099227330004,10.4706141088871,1.29806810209223,0.15
29,10.9510724779519,1.30099227330004,10.4490273442864,1.28806810209223,0.15
30,10.8795086497154,1.29099227330004,10.3484009059753,1.27806810209223,0.15
1,1.79700149964291,0.198078372485957,1.39802506111424,0.263999880249044,0.2
2,2.45828394941062,0.272087727331229,2.05440099560675,0.328757987207601,0.2
3,3.03421862703009,0.337925669428285,2.71020429710152,0.393507820238801,0.2
4,3.6069428307574,0.404185828228499,3.30145404811579,0.451758643172696,0.2
5,4.11888351636798,0.463663479345877,3.89917316322604,0.515869117607355,0.2
6,4.67814611663017,0.528489299184641,4.46700114574126,0.590973972346467,0.2
7,5.32728177926812,0.603402130413778,5.05359395508056,0.649329958028348,0.2
8,5.82668414090741,0.660914315760362,5.60223201506415,0.708230365554303,0.2
9,6.32544516193954,0.718598819646651,5.91909633600666,0.761184301235566,0.2
10,6.76907701872076,0.770457207802992,6.4401122209451,0.814402741678877,0.2
11,7.21013242789649,0.822885410558923,6.97288057289145,0.872246729247206,0.2
12,7.68374536263815,0.880464551261154,7.47140585244371,0.926650657832597,0.2
13,8.12379709122935,0.935255379452583,7.88904132561218,0.972497285720955,0.2
14,8.48992686419487,0.981934047699475,8.11038047735035,1.01414402805694,0.2
15,8.8185754262775,1.02464595491267,8.45049740968756,1.05447552523477,0.2
16,9.13311099158132,1.06611792697125,8.8215022321241,1.09901841829172,0.2
17,9.47569653586808,1.111752982866,9.13918844909653,1.15062385650872,0.2
18,9.86689514409263,1.16406003753751,9.58590360939692,1.20101428732071,0.2
19,10.2432794013253,1.21428402684473,9.93250068109086,1.24521940631151,0.2
20,10.5675504748915,1.25720435108675,10.28945797579,1.28995137939761,0.2
21,10.8910645709893,1.29949404830735,10.6150899723053,1.32384111144384,0.2
22,11.1330530262758,1.3305098703116,10.7733680444167,1.34554569700115,0.2
23,11.2864966373919,1.34958862738516,10.8390515990095,1.34699026405519,0.2
24,11.2971495965102,1.35001363333374,10.8033552828234,1.33806810209223,0.2
25,11.2345722404952,1.34099227330004,10.6797966235112,1.32806810209223,0.2
26,11.1641141831104,1.33099227330004,10.6686939122335,1.31806810209223,0.2
27,11.0933770234525,1.32099227330004,10.5628319900609,1.30806810209223,0.2
28,11.0223625299468,1.31099227330004,10.4707533000529,1.29806810209223,0.2
29,10.9510724779519,1.30099227330004,10.4485508562776,1.28806810209223,0.2
30,10.8795086497154,1.29099227330004,10.3480989085833,1.27806810209223,0.2
1,2.2441452009341,0.247899124492325,1.80689552621016,0.307471225968531,0.25
2,2.84525560973625,0.316097550244122,2.44022699083108,0.369194074820427,0.25
3,3.3923328207998,0.379165595610373,3.03156856852747,0.432186179526756,0.25
4,3.94730312541515,0.443610385149307,3.67443780724457,0.499964566868116,0.25
5,4.53997211794951,0.512437663275455,4.38022908824913,0.57276192725048,0.25
6,5.17080397210118,0.585400736704491,4.90495847015417,0.638070680372465,0.25
7,5.73103553837367,0.649994124763792,5.48806481154658,0.696979060384166,0.25
8,6.23101288382255,0.707748992791202,5.92590261170327,0.750438479954105,0.25
9,6.68008980156858,0.760046245580428,6.28914808198426,0.802775198840045,0.25
10,7.11505391682453,0.811447120633957,6.81193588980211,0.859806977018047,0.25
11,7.58334360625545,0.867985191918607,7.34375119586878,0.917382134143834,0.25
12,8.0499739457553,0.925759311690227,7.77486493450712,0.965025630992312,0.25
13,8.43113419142768,0.974132113665189,8.16460818582783,1.00713272672404,0.25
14,8.7640614013297,1.01724785634303,8.3721710878136,1.04754214777368,0.25
15,9.07995702616712,1.05880235490302,8.7221134134645,1.08921573028207,0.25
16,9.40153087078542,1.10161411431007,9.11913673118235,1.13941356609105,0.25
17,9.78344563443322,1.15276213029037,9.46459804427459,1.193121936628,0.25
18,10.1853725387724,1.2066252407596,9.86144126525604,1.2366523268082,0.25
19,10.5060938204895,1.24932515108536,10.2288409912516,1.28414763189592,0.25
20,10.8496839722603,1.29458135137954,10.531399794057,1.32108631563925,0.25
21,11.1138849700526,1.32876146985402,10.8144394800487,1.34878414777937,0.25
22,11.3090570564224,1.35342775411538,10.8594659696707,1.35603330069176,0.25
23,11.3603519946804,1.35914443945917,10.8478278408475,1.34804778874989,0.25
24,11.3046062150587,1.35097383161723,10.8023961668929,1.33806810209223,0.25
25,11.2345722404952,1.34099227330004,10.6807943164239,1.32806810209223,0.25
26,11.1641141831104,1.33099227330004,10.668311677619,1.31806810209223,0.25
27,11.0933770234525,1.32099227330004,10.5611070223852,1.30806810209223,0.25
28,11.0223625299468,1.31099227330004,10.4708310392205,1.29806810209223,0.25
29,10.9510724779519,1.30099227330004,10.4502324181028,1.28806810209223,0.25
30,10.8795086497154,1.29099227330004,10.3476205247543,1.27806810209223,0.25
1,2.68988638452479,0.298251195985731,2.2412436551585,0.356085567051871,0.3
2,3.27640039860705,0.365587345178147,2.88389721731103,0.419134334362052,0.3
3,3.83263838576767,0.43012583668119,3.54714355991631,0.486585662318921,0.3
4,4.42336875054706,0.498823670638338,4.19789424631936,0.559095656170032,0.3
5,5.05276109480817,0.571785005590355,4.90570087189242,0.631948571813841,0.3
6,5.67858292315884,0.644069901988931,5.38346175971065,0.6909721102468,0.3
7,6.18009707524937,0.702024364279136,5.90470836250539,0.750012107224381,0.3
8,6.67630175527002,0.759801257406388,6.39254278834224,0.803076579518347,0.3
9,7.11735545238261,0.811872858935551,6.75243116874803,0.859567760534065,0.3
10,7.58112984625728,0.867792324712757,7.28750417920124,0.917231248183905,0.3
11,8.04839224389895,0.925553488498101,7.73140115494288,0.966327659960676,0.3
12,8.44121142540492,0.975309180699993,8.12526309184417,1.00907414742998,0.3
13,8.77911312020579,1.01902530429408,8.49547228331956,1.04981749393785,0.3
14,9.09743906192002,1.06090252558358,8.70690896399399,1.09083279205493,0.3
15,9.41380134231461,1.10305835273152,9.09637751045345,1.13985866919924,0.3
16,9.78655054944758,1.15308576909006,9.53088624463448,1.19336509384593,0.3
17,10.1867388476483,1.20687973723628,9.81295498644598,1.23788860680559,0.3
18,10.5149138848151,1.25075174225179,10.2347413167583,1.28527517893804,0.3
19,10.8573898867941,1.29608799242535,10.5386343947275,1.32394274268769,0.3
20,11.1337563955639,1.33207419472785,10.7904359317491,1.35351514758112,0.3
21,11.3418961223064,1.35859000189655,10.9402825826957,1.36408283458836,0.3
22,11.4163337592617,1.36736701365337,10.8746069122855,1.35783317087744,0.3
23,11.3729936934293,1.36077891082139,10.8479912906642,1.34806810209223,0.3
24,11.3047494341591,1.35099227330004,10.8044212171954,1.33806810209223,0.3
25,11.2345722404952,1.34099227330004,10.6805058678741,1.32806810209223,0.3
26,11.1641141831104,1.33099227330004,10.6682832906583,1.31806810209223,0.3
27,11.0933770234525,1.32099227330004,10.5656074444827,1.30806810209223,0.3
28,11.0223625299468,1.31099227330004,10.471389820155,1.29806810209223,0.3
29,10.9510724779519,1.30099227330004,10.4499803902027,1.28806810209223,0.3
30,10.8795086497154,1.29099227330004,10.3480989085833,1.27806810209223,0.3
